id,date,medtype,medium,headline,value,gold,lemmapos,lemmata
18143,2015-06-24T09:21:07Z,Internet,6 nrc.nl,Koopkrachtplaatje belastingplan: 2 procent meer voor werkenden,1,FALSE,N_koopkrachtplaatje N_belastingplan TW_2 N_procent VNW_veel VZ_voor WW_werkenden,koopkrachtplaatje belastingplan 2 procent veel voor werkenden
18149,2015-06-24T09:45:56Z,Internet,6 nrc.nl, 'Schuldeisers hebben Griekse voorstellen afgewezen' ',-1,FALSE,N_schuldeiser WW_hebben ADJ_griekse N_voorstel WW_afwijzen,schuldeiser hebben griekse voorstel afwijzen
18167,2015-06-24T16:00:15Z,Internet,6 nrc.nl,"Grieken op hun 57ste met pensioen, en wÃ­j maar werken. Of nie",0,TRUE,SPEC_Grieken VZ_op VNW_hun TW_57ste VZ_met N_pensioen VG_en ADJ_wãj VG_maar WW_werken VG_of BW_nie,Grieken op hun 57ste met pensioen en wãj maar werken of nie
18181,2015-06-25T06:10:15Z,Internet,6 nrc.nl,"Telegraaf Media Groep reorganiseert drukkerijen, 168 banen minde",-1,FALSE,SPEC_Telegraaf_Media_groep WW_reorganiseren N_drukkerij TW_168 N_baan WW_minnen,Telegraaf_Media_groep reorganiseren drukkerij 168 baan minnen
18203,2015-06-26T07:55:26Z,Internet,6 nrc.nl, 'Duizenden banen weg bij Air France' ',-1,TRUE,N_duizend N_baan BW_weg VZ_bij SPEC_Air_France,duizend baan weg bij Air_France
18225,2015-06-27T06:21:09Z,Internet,6 nrc.nl,Getraumatiseerde agenten krijgen miljoenen smartengeld,0,FALSE,WW_traumatiseren N_agent WW_krijgen N_miljoen N_smartengeld,traumatiseren agent krijgen miljoen smartengeld
18231,2015-06-27T15:57:49Z,Internet,6 nrc.nl,Hulpprogramma Griekenland wordt niet verlengd,-1,TRUE,N_hulpprogramma SPEC_Griekenland WW_worden BW_niet WW_verlengen,hulpprogramma Griekenland worden niet verlengen
18237,2015-06-28T05:25:46Z,Internet,6 nrc.nl,Grieks parlement stemt in met referendum over reddingsplan,0,FALSE,ADJ_grieks N_parlement WW_stemmen VZ_in VZ_met N_referendum VZ_over N_reddingsplan,grieks parlement stemmen in met referendum over reddingsplan
18249,2015-06-28T12:40:03Z,Internet,6 nrc.nl,ECB handhaaft steun - mogelijk toch kapitaalcontroles nodig,1,FALSE,SPEC_ECB WW_handhaven N_steun ADJ_mogelijk BW_toch N_kapitaalcontroles ADJ_nodig,ECB handhaven steun mogelijk toch kapitaalcontroles nodig
18253,2015-06-28T18:34:33Z,Internet,6 nrc.nl,"Griekse banken voor onbepaalde tijd dicht - Tsipras: Grieken, bl",-1,FALSE,ADJ_griekse N_bank VZ_voor ADJ_onbepaald N_tijd ADJ_dicht SPEC_Tsipras SPEC_Grieken SPEC_bl,griekse bank voor onbepaald tijd dicht Tsipras Grieken bl
18267,2015-06-30T03:30:43Z,Internet,6 nrc.nl,LIVE: ' 'Laatste bod' ' alweer afgewezen - Grieken overwegen jur,-1,TRUE,SPEC_LIVE ADJ_laat N_bod BW_alweer WW_afwijzen SPEC_Grieken WW_overwegen ADJ_jur,LIVE laat bod alweer afwijzen Grieken overwegen jur
18291,2015-06-30T14:13:21Z,Internet,6 nrc.nl,Griekse regering vraagt om nieuw steunpakket,0,FALSE,ADJ_griekse N_regering WW_vragen VZ_om ADJ_nieuw N_steunpakket,griekse regering vragen om nieuw steunpakket
18293,2015-06-30T16:00:56Z,Internet,6 nrc.nl,"De nieuwe Aziatische investeringsbank gaat voor ' 'lean, green a",0,FALSE,ADJ_nieuw ADJ_aziatisch N_investeringsbank WW_gaan VZ_voor N_lean SPEC_green SPEC_a,nieuw aziatisch investeringsbank gaan voor lean green a
18297,2015-06-30T18:48:15Z,Internet,6 nrc.nl,Eurogroep is afgelopen - nieuw voorstel afgewezen,-1,FALSE,N_eurogroep WW_zijn WW_aflopen ADJ_nieuw N_voorstel WW_afwijzen,eurogroep zijn aflopen nieuw voorstel afwijzen
18303,2015-06-30T22:46:41Z,Internet,6 nrc.nl,IMF: Griekenland in gebreke,-1,FALSE,SPEC_IMF SPEC_Griekenland VZ_in_gebrek,IMF Griekenland in_gebrek
18305,2015-07-01T04:00:23Z,Internet,6 nrc.nl,Hier moeten de Grieken ja of nee tegen zeggen,0,FALSE,VNW_hier WW_moeten SPEC_Grieken TSW_ja VG_of TSW_nee VZ_tegen WW_zeggen,hier moeten Grieken ja of nee tegen zeggen
18323,2015-07-01T09:29:20Z,Internet,6 nrc.nl,Werkgevers in 2016 kwart miljard minder kwijt aan WW-premie,1,FALSE,N_werkgever VZ_in TW_2016 N_kwart N_miljard VNW_minder ADJ_kwijt VZ_aan N_ww-premie,werkgever in 2016 kwart miljard minder kwijt aan ww-premie
18361,2015-07-02T09:50:02Z,Internet,6 nrc.nl,De BBC schrapt duizend banen vanwege tegenvallende inkomsten,-1,FALSE,SPEC_BBC WW_schrappen TW_duizend N_baan VZ_vanwege WW_tegenvallen N_inkomst,BBC schrappen duizend baan vanwege tegenvallen inkomst
18367,2015-07-02T13:00:46Z,Internet,6 nrc.nl,Kan Griekenland zomaar een andere munt adopteren?,0,FALSE,WW_kunnen SPEC_Griekenland BW_zomaar ADJ_ander N_munt WW_adopteren,kunnen Griekenland zomaar ander munt adopteren
18381,2015-07-03T04:00:39Z,Internet,6 nrc.nl,Grexit eng? Deze mensen verdienen eraan,0,FALSE,N_grexit ADJ_eng VNW_deze N_mens WW_verdienen BW_eraan,grexit eng deze mens verdienen eraan
18393,2015-07-03T11:09:09Z,Internet,6 nrc.nl,Aantal faillissementen daalt met bijna 26 procent in eerste half,1,FALSE,N_aantal N_faillissement WW_dalen VZ_met BW_bijna TW_26 N_procent VZ_in TW_een ADJ_half,aantal faillissement dalen met bijna 26 procent in een half
18399,2015-07-04T08:09:17Z,Internet,6 nrc.nl,Kijken: de Griekse schuldencrisis uitgelegd in 3 minuten,0,FALSE,WW_kijken ADJ_griekse N_schuldencrisis WW_uitleggen VZ_in TW_3 N_minuut,kijken griekse schuldencrisis uitleggen in 3 minuut
18401,2015-07-04T12:30:58Z,Internet,6 nrc.nl,"Zij hoeft geen loon in te leveren, maar misschien wel haar baan",0,FALSE,VNW_zij WW_hoeven VNW_geen N_loon VZ_in VZ_te WW_leveren VG_maar BW_misschien BW_wel VNW_haar N_baan,zij hoeven geen loon in te leveren maar misschien wel haar baan
18413,2015-07-05T13:35:24Z,Internet,6 nrc.nl,"Open brief: Griekenland is Europees probleem, niet alleen Grieks",-1,FALSE,ADJ_open N_brief SPEC_Griekenland WW_zijn ADJ_europees N_probleem BW_niet_alleen SPEC_Grieks,open brief Griekenland zijn europees probleem niet_alleen Grieks
18415,2015-07-05T15:00:29Z,Internet,6 nrc.nl,Hier had je geld kunnen verdienen (of verliezen) op de beurs,0,FALSE,VNW_hier WW_hebben VNW_je N_geld WW_kunnen WW_verdienen VG_of WW_verliezen VZ_op N_beurs,hier hebben je geld kunnen verdienen of verliezen op beurs
18421,2015-07-06T05:27:22Z,Internet,6 nrc.nl,LIVE: De dag na het overweldigende ' 'nee' ' van de Grieken,0,FALSE,SPEC_LIVE N_dag VZ_na WW_overweldigen TSW_nee VZ_van SPEC_Grieken,LIVE dag na overweldigen nee van Grieken
18423,2015-07-06T07:08:40Z,Internet,6 nrc.nl, 'Studenten lenen voor eigen spaarrekening' ',0,FALSE,N_student WW_lenen VZ_voor ADJ_eigen N_spaarrekening,student lenen voor eigen spaarrekening
18427,2015-07-06T08:40:14Z,Internet,6 nrc.nl,Wehkamp definitief in handen van Britse investeerder Apax,0,FALSE,SPEC_Wehkamp ADJ_definitief VZ_in_hand VZ_van ADJ_britse N_investeerder SPEC_Apax,Wehkamp definitief in_hand van britse investeerder Apax
18445,2015-07-07T08:41:18Z,Internet,6 nrc.nl,Ook ontslagaanvragen bij kantonrechtbanken verdubbeld,0,FALSE,BW_ook N_ontslagaanvraag VZ_bij N_kantonrechtbank WW_verdubbelen,ook ontslagaanvraag bij kantonrechtbank verdubbelen
18457,2015-07-08T05:41:51Z,Internet,6 nrc.nl,9 procent bijstandsgerechtigden vult inkomen aan met parttimebaa,0,FALSE,TW_9 N_procent ADJ_bijstandsgerechtigd WW_vullen N_inkomen VZ_aan VZ_met N_parttimebaa,9 procent bijstandsgerechtigd vullen inkomen aan met parttimebaa
18463,2015-07-08T06:56:19Z,Internet,6 nrc.nl,Nieuwe maatregelen in China na vrije val beurs,-1,TRUE,ADJ_nieuw N_maatregel VZ_in SPEC_China VZ_na ADJ_vrij N_val N_beurs,nieuw maatregel in China na vrij val beurs
18467,2015-07-08T08:30:27Z,Internet,6 nrc.nl,Hoog? De Griekse staatsschuld is helemaal niet hoog,1,FALSE,ADJ_hoog ADJ_griekse N_staatsschuld WW_zijn BW_helemaal BW_niet ADJ_hoog,hoog griekse staatsschuld zijn helemaal niet hoog
18471,2015-07-08T10:38:33Z,Internet,6 nrc.nl,Griekenland dient officieel verzoek in tot nieuwe lening,0,FALSE,SPEC_Griekenland WW_dienen ADJ_officieel N_verzoek VZ_in VZ_tot ADJ_nieuw N_lening,Griekenland dienen officieel verzoek in tot nieuw lening
18473,2015-07-08T12:38:52Z,Internet,6 nrc.nl,Europees parlement stemt in met voortgang TTIP-onderhandelingen,0,FALSE,ADJ_europees N_parlement WW_stemmen VZ_in VZ_met N_voortgang SPEC_TTIP-onderhandelingen,europees parlement stemmen in met voortgang TTIP-onderhandelingen
18481,2015-07-08T14:17:06Z,Internet,6 nrc.nl,Microsoft schrapt 7800 banen - vooral ontslagen binnen telefoont,-1,FALSE,SPEC_Microsoft WW_schrappen TW_7800 N_baan BW_vooral WW_ontslaan VZ_binnen WW_telefonen,Microsoft schrappen 7800 baan vooral ontslaan binnen telefonen
18483,2015-07-08T14:49:34Z,Internet,6 nrc.nl,Britse minister van Financiën introduceert verplicht ' 'bestaan,0,FALSE,ADJ_britse N_minister VZ_van SPEC_Financiën WW_introduceren WW_verplichten WW_bestaan,britse minister van Financiën introduceren verplichten bestaan
18489,2015-07-08T21:28:12Z,Internet,6 nrc.nl, 'Griekse banken worden mogelijk gedwongen te fuseren' ',0,FALSE,ADJ_griekse N_bank WW_worden ADJ_mogelijk WW_dwingen VZ_te WW_fuseren,griekse bank worden mogelijk dwingen te fuseren
18497,2015-07-09T06:20:58Z,Internet,6 nrc.nl,Herstel zichtbaar op Chinese beurzen,1,FALSE,WW_herstellen ADJ_zichtbaar VZ_op ADJ_chinese N_beurs,herstellen zichtbaar op chinese beurs
18501,2015-07-09T07:09:33Z,Internet,6 nrc.nl,LIVE: komt Tsipras met voorstellen die een Grexit kunnen voorkom,0,FALSE,SPEC_LIVE WW_komen SPEC_Tsipras VZ_met N_voorstel VNW_die N_grexit WW_kunnen WW_voorkomen,LIVE komen Tsipras met voorstel die grexit kunnen voorkomen
18503,2015-07-09T08:05:18Z,Internet,6 nrc.nl,Grootste aantal huizen verkocht sinds begin crisis,1,FALSE,ADJ_groot N_aantal N_huis WW_verkopen VZ_sinds N_begin N_crisis,groot aantal huis verkopen sinds begin crisis
18513,2015-07-09T13:18:30Z,Internet,6 nrc.nl,IMF ziet economische groei licht vertragen - weinig impact Griek,0,FALSE,SPEC_IMF WW_zien ADJ_economisch N_groei N_licht WW_vertragen VNW_weinig N_impact SPEC_Griek,IMF zien economisch groei licht vertragen weinig impact Griek
18527,2015-07-10T05:27:06Z,Internet,6 nrc.nl,"Griekenland wil pensioenen hervormen en privatiseren, in ruil vo",0,FALSE,SPEC_Griekenland WW_willen N_pensioen WW_hervormen VG_en WW_privatiseren VZ_in N_ruil SPEC_vo,Griekenland willen pensioen hervormen en privatiseren in ruil vo
18529,2015-07-10T06:30:30Z,Internet,6 nrc.nl,Griekse crisis? In China en Amerika gaat het slechter,-1,FALSE,ADJ_griekse N_crisis VZ_in SPEC_China VG_en SPEC_Amerika WW_gaan VNW_het ADJ_slecht,griekse crisis in China en Amerika gaan het slecht
18545,2015-07-10T13:47:05Z,Internet,6 nrc.nl,Akkoord over cao rijksambtenaren,1,FALSE,ADJ_akkoord VZ_over SPEC_cao N_rijksambtenaar,akkoord over cao rijksambtenaar
18557,2015-07-11T08:30:49Z,Internet,6 nrc.nl,Topman IHC gaat mensen ontslaan en werk naar het buitenland verp,0,FALSE,N_topman SPEC_IHC WW_gaan N_mens WW_ontslaan VG_en N_werk VZ_naar N_buitenland WW_verp,topman IHC gaan mens ontslaan en werk naar buitenland verp
18559,2015-07-11T10:00:28Z,Internet,6 nrc.nl,"Hoe moet dat nou, met die Griekse schuld?",0,FALSE,BW_hoe WW_moeten VNW_dat BW_nou VZ_met VNW_die ADJ_griekse N_schuld,hoe moeten dat nou met die griekse schuld
18575,2015-07-13T07:02:41Z,Internet,6 nrc.nl,Eurotop bereikt akkoord over Griekse schuldencrisis,1,FALSE,SPEC_Eurotop WW_bereiken N_akkoord VZ_over ADJ_griekse N_schuldencrisis,Eurotop bereiken akkoord over griekse schuldencrisis
18591,2015-07-14T06:46:27Z,Internet,6 nrc.nl,Tsipras wacht lange dag van overleg over omstreden akkoord met E,0,FALSE,BW_tsipras WW_wachten ADJ_lang N_dag VZ_van N_overleg VZ_over ADJ_omstreden N_akkoord VZ_met N_e,tsipras wachten lang dag van overleg over omstreden akkoord met e
18597,2015-07-14T12:49:32Z,Internet,6 nrc.nl,IMF: meer hulp voor Grieken nodig bij houdbaar maken schuldenlas,0,FALSE,SPEC_IMF VNW_veel N_hulp VZ_voor SPEC_Grieken ADJ_nodig VZ_bij ADJ_houdbaar WW_maken SPEC_schuldenlas,IMF veel hulp voor Grieken nodig bij houdbaar maken schuldenlas
18611,2015-07-14T19:30:59Z,Internet,6 nrc.nl,"Tsipras: ik geloof niet in dit akkoord, maar voer het wel door",0,FALSE,N_tsipras VNW_ik WW_geloven BW_niet VZ_in VNW_dit N_akkoord VG_maar WW_voeren VNW_het BW_wel VZ_door,tsipras ik geloven niet in dit akkoord maar voeren het wel door
18619,2015-07-15T06:28:56Z,Internet,6 nrc.nl,Stabiele groei Chinese economie,1,FALSE,ADJ_stabiel N_groei ADJ_chinese N_economie,stabiel groei chinese economie
18627,2015-07-15T10:22:01Z,Internet,6 nrc.nl,Europese Commissie: kwijtschelding Griekse schuld is niet mogeli,0,FALSE,ADJ_europese_commissie N_kwijtschelding ADJ_griekse N_schuld WW_zijn BW_niet N_mogeli,europese_commissie kwijtschelding griekse schuld zijn niet mogeli
18631,2015-07-15T11:40:44Z,Internet,6 nrc.nl,Griekse staatssecretaris Financiën stapt op wegens akkoord,0,FALSE,ADJ_griekse N_staatssecretaris SPEC_Financiën WW_stappen VZ_op VZ_wegens N_akkoord,griekse staatssecretaris Financiën stappen op wegens akkoord
18639,2015-07-15T22:53:42Z,Internet,6 nrc.nl,Grieks parlement stemt in met omstreden Europees hulppakket,0,FALSE,ADJ_grieks N_parlement WW_stemmen VZ_in VZ_met ADJ_omstreden ADJ_europees N_hulppakket,grieks parlement stemmen in met omstreden europees hulppakket
18659,2015-07-17T13:13:10Z,Internet,6 nrc.nl,EU akkoord met overbruggingskrediet voor Griekenland,0,FALSE,SPEC_EU ADJ_akkoord VZ_met N_overbruggingskrediet VZ_voor SPEC_Griekenland,EU akkoord met overbruggingskrediet voor Griekenland
18691,2015-07-20T14:52:09Z,Internet,6 nrc.nl,IMF: Griekenland niet langer wanbetaler,1,FALSE,SPEC_IMF SPEC_Griekenland BW_niet ADJ_lang N_wanbetaler,IMF Griekenland niet lang wanbetaler
18751,2015-07-22T19:07:53Z,Internet,6 nrc.nl,Duizenden Grieken protesteren in Athene tegen bezuinigingen,-1,TRUE,TW_duizend SPEC_Grieken WW_protesteren VZ_in SPEC_Athene VZ_tegen N_bezuiniging,duizend Grieken protesteren in Athene tegen bezuiniging
18759,2015-07-23T06:32:48Z,Internet,6 nrc.nl,Unilever ziet de winst dalen terwijl de omzet stijgt,0,FALSE,SPEC_Unilever WW_zien N_winst WW_dalen VG_terwijl N_omzet WW_stijgen,Unilever zien winst dalen terwijl omzet stijgen
18769,2015-07-24T06:51:31Z,Internet,6 nrc.nl,Obama waarschuwt Britten: minder invloed bij vertrek uit EU,-1,FALSE,SPEC_Obama WW_waarschuwen N_brit VNW_minder N_invloed VZ_bij N_vertrek VZ_uit SPEC_EU,Obama waarschuwen brit minder invloed bij vertrek uit EU
18781,2015-07-24T16:00:07Z,Internet,6 nrc.nl,Bijna failliet? Dan komen de aasgieren,-1,FALSE,BW_bijna ADJ_failliet BW_dan WW_komen N_aasgier,bijna failliet dan komen aasgier
18811,2015-07-27T05:42:18Z,Internet,6 nrc.nl,Philips boekt miljard meer winst dan jaar eerder,1,FALSE,SPEC_Philips WW_boeken N_miljard VNW_veel N_winst BW_dan N_jaar ADJ_eerder,Philips boeken miljard veel winst dan jaar eerder
18819,2015-07-27T11:39:23Z,Internet,6 nrc.nl,Historisch verlies Chinese beurzen toont wankelend vertrouwen,-1,FALSE,ADJ_historisch N_verlies ADJ_chinese N_beurs WW_tonen WW_wankelen N_vertrouwen,historisch verlies chinese beurs tonen wankelen vertrouwen
18833,2015-07-28T05:43:41Z,Internet,6 nrc.nl,Uitvoer agrarische producten onder druk door boycot Rusland,-1,FALSE,N_uitvoer ADJ_agrarisch N_product VZ_onder N_druk VZ_door N_boycot SPEC_Rusland,uitvoer agrarisch product onder druk door boycot Rusland
18837,2015-07-28T06:30:51Z,Internet,6 nrc.nl,De Chinese beurscrash: dit moet je weten,0,FALSE,ADJ_chinese N_beurscrash VNW_dit WW_moeten VNW_je WW_weten,chinese beurscrash dit moeten je weten
18853,2015-07-29T08:30:57Z,Internet,6 nrc.nl,Het pacifische TTIP is er al bijna doorheen,0,FALSE,ADJ_pacifisch N_ttip WW_zijn VNW_er BW_al BW_bijna VZ_doorheen,pacifisch ttip zijn er al bijna doorheen
18867,2015-07-30T06:07:50Z,Internet,6 nrc.nl,Shell schrapt 6.500 banen - heeft last van lage olieprijs,-1,FALSE,SPEC_Shell WW_schrappen TW_6.500 N_baan WW_hebben N_last VZ_van ADJ_laag N_olieprijs,Shell schrappen 6.500 baan hebben last van laag olieprijs
18897,2015-02-03T22:48:59Z,Internet,1 Nu.nl,Senaat eist opheldering Teeven over bezuiniging rechtsbijstand,-1,FALSE,N_Senaat WW_eisen N_opheldering SPEC_Teeven VZ_over N_bezuiniging N_rechtsbijstand,Senaat eisen opheldering Teeven over bezuiniging rechtsbijstand
18935,2015-02-08T15:27:18Z,Internet,1 Nu.nl,Vakbonden stappen teleurgesteld uit overleg V&D,-1,FALSE,N_vakbond N_stap WW_teleurstellen VZ_uit N_overleg SPEC_V N_d,vakbond stap teleurstellen uit overleg V d
18937,2015-02-08T18:53:32Z,Internet,1 Nu.nl,'V&D wil halfjaar lang korting op winkelhuren',0,FALSE,SPEC_V N_d WW_willen N_halfjaar ADJ_lang N_korting VZ_op N_winkelhuur,V d willen halfjaar lang korting op winkelhuur
18949,2015-02-09T14:52:48Z,Internet,1 Nu.nl,V&D bereikt overeenstemming over reddingsplan,0,FALSE,SPEC_V N_d WW_bereiken N_overeenstemming VZ_over N_reddingsplan,V d bereiken overeenstemming over reddingsplan
18989,2015-02-13T08:30:10Z,Internet,1 Nu.nl,"Economie groeit met 0,8 procent in 2014",1,FALSE,"N_economie WW_groeien VZ_met TW_0,8 N_procent VZ_in TW_2014","economie groeien met 0,8 procent in 2014"
19021,2015-02-16T12:45:07Z,Internet,1 Nu.nl,Opnieuw fors verlies voor V&D in 2014,-1,FALSE,BW_opnieuw ADJ_fors N_verlies VZ_voor SPEC_V N_d VZ_in TW_2014,opnieuw fors verlies voor V d in 2014
19025,2015-02-16T18:54:52Z,Internet,1 Nu.nl,Overleg Eurogroep over Griekenland afgelopen zonder akkoord,0,FALSE,SPEC_Overleg_Eurogroep VZ_over SPEC_Griekenland WW_aflopen VZ_zonder N_akkoord,Overleg_Eurogroep over Griekenland aflopen zonder akkoord
19033,2015-02-17T14:56:00Z,Internet,1 Nu.nl,Gesprek tussen vakbonden en V&D levert niets op,-1,FALSE,N_gesprek VZ_tussen N_vakbond VG_en SPEC_V N_d WW_leveren VNW_niets VZ_op,gesprek tussen vakbond en V d leveren niets op
19047,2015-02-19T12:53:11Z,Internet,1 Nu.nl,Duitsland wijst Grieks verzoek voor verlenging noodkrediet af,0,FALSE,SPEC_Duitsland WW_wijzen ADJ_grieks N_verzoek VZ_voor N_verlenging WW_noodkrediet VZ_af,Duitsland wijzen grieks verzoek voor verlenging noodkrediet af
19055,2015-02-20T17:54:30Z,Internet,1 Nu.nl,'Conceptakkoord bereikt over verlenging steunprogramma Griekenla,0,FALSE,N_conceptakkoord WW_bereiken VZ_over N_verlenging N_steunprogramma SPEC_Griekenla,conceptakkoord bereiken over verlenging steunprogramma Griekenla
19061,2015-02-21T09:08:54Z,Internet,1 Nu.nl,Oppositie Griekenland tevreden met verlenging steunprogramma,1,FALSE,N_oppositie SPEC_Griekenland ADJ_tevreden VZ_met N_verlenging N_steunprogramma,oppositie Griekenland tevreden met verlenging steunprogramma
19081,2015-02-23T11:55:00Z,Internet,1 Nu.nl,V&D mag geen loonsverlaging doorvoeren van rechter,0,FALSE,SPEC_V N_d WW_mogen VNW_geen N_loonsverlaging WW_doorvoeren VZ_van N_rechter,V d mogen geen loonsverlaging doorvoeren van rechter
19089,2015-02-24T07:46:52Z,Internet,1 Nu.nl,Griekenland heeft hervormingsplannen op tijd ingediend,1,FALSE,SPEC_Griekenland WW_hebben N_hervormingsplan VZ_op_tijd WW_indienen,Griekenland hebben hervormingsplan op_tijd indienen
19145,2015-02-28T06:20:04Z,Internet,1 Nu.nl,Provincies trekken minder geld uit om kiezers naar stembus te lo,0,FALSE,N_provincie WW_trekken VNW_minder N_geld VZ_uit VZ_om N_kiezer VZ_naar N_stembus VZ_te N_lo,provincie trekken minder geld uit om kiezer naar stembus te lo
19187,2015-03-05T08:56:25Z,Internet,1 Nu.nl,'Nederlandse economie trekt in 2015 verder aan',1,FALSE,ADJ_nederlands N_economie WW_trekken VZ_in TW_2015 ADJ_ver VZ_aan,nederlands economie trekken in 2015 ver aan
19203,2015-03-06T14:40:57Z,Internet,1 Nu.nl,'Meerderheid wil bezuinigingen thuiszorg terugtrekken',0,FALSE,N_meerderheid WW_willen N_bezuiniging N_thuiszorg WW_terugtrekken,meerderheid willen bezuiniging thuiszorg terugtrekken
19277,2015-03-13T10:37:54Z,Internet,1 Nu.nl,Rutte hekelt 'bezuinigingsfetisj' D66,-1,FALSE,SPEC_Rutte WW_hekelen N_bezuinigingsfetisj SPEC_D66,Rutte hekelen bezuinigingsfetisj D66
19329,2015-03-17T15:39:53Z,Internet,1 Nu.nl,Tweede Kamer wil geen extra bezuinigingen op zorg,0,FALSE,TW_twee N_kamer WW_willen VNW_geen ADJ_extra N_bezuiniging VZ_op N_zorg,twee kamer willen geen extra bezuiniging op zorg
19339,2015-03-18T07:22:15Z,Internet,1 Nu.nl,Gewelddadig protest in Frankfurt tegen Europese Centrale Bank,0,FALSE,ADJ_gewelddadig N_protest VZ_in SPEC_Frankfurt VZ_tegen ADJ_europese ADJ_centraal N_bank,gewelddadig protest in Frankfurt tegen europese centraal bank
19347,2015-03-19T08:52:41Z,Internet,1 Nu.nl,"Consumentenvertrouwen voor het eerst in 7,5 jaar weer positief",1,FALSE,"N_consumentenvertrouwen VZ_voor_het_eerst VZ_in TW_7,5 N_jaar BW_weer ADJ_positief","consumentenvertrouwen voor_het_eerst in 7,5 jaar weer positief"
19389,2015-03-26T05:03:43Z,Internet,1 Nu.nl,SP en CDA eisen snellere oplossing pgb-problemen,-1,FALSE,SPEC_SP VG_en SPEC_CDA WW_eisen ADJ_snel N_oplossing WW_pgb-problemen,SP en CDA eisen snel oplossing pgb-problemen
19479,2015-04-02T11:28:48Z,Internet,1 Nu.nl,PvdA wil belastingontwijking en TTIP op Europese agenda,0,FALSE,SPEC_PvdA WW_willen N_belastingontwijking VG_en N_ttip VZ_op ADJ_europese N_agenda,PvdA willen belastingontwijking en ttip op europese agenda
19615,2015-04-19T06:38:21Z,Internet,1 Nu.nl,'Rijk betaalt mee met NAM bij aankoop panden',0,FALSE,SPEC_Rijk WW_betalen VZ_mee VZ_met SPEC_NAM VZ_bij N_aankoop N_pand,Rijk betalen mee met NAM bij aankoop pand
19673,2015-04-25T12:18:52Z,Internet,1 Nu.nl,Pechtold wil dat kabinet weer aan de slag gaat met lastenverlich,1,FALSE,SPEC_Pechtold WW_willen VNW_dat N_kabinet BW_weer VZ_aan N_slag WW_gaan VZ_met ADJ_lastenverlich,Pechtold willen dat kabinet weer aan slag gaan met lastenverlich
19701,2015-04-29T08:36:32Z,Internet,1 Nu.nl,Kabinet vreest nabetaling van 200 miljoen euro aan Brussel,-1,FALSE,N_kabinet WW_vrezen N_nabetaling VZ_van TW_200 N_miljoen N_euro VZ_aan SPEC_Brussel,kabinet vrezen nabetaling van 200 miljoen euro aan Brussel
